"eviction_id","address","city","state","zip","file_date","non_payment","breach","nuisance","illegal_use","failure_to_sign_renewal","access_denial","unapproved_subtenant","owner_move_in","demolition","capital_improvement","substantial_rehab","ellis_act_withdrawal","condo_conversion","roommate_same_unit","other_cause","late_payments","lead_remediation","development","good_samaritan_ends","constraints_date","supervisor_district","neighborhood","client_location","shape",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_fyvs_ahh9",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_yftq_j783",":@computed_region_bh8s_q3mv",":@computed_region_9jxd_iqea",":@computed_region_6ezc_tdp2",":@computed_region_6pnf_4xz7",":@computed_region_h4ep_8xdi",":@computed_region_pigm_ib2e",":@computed_region_jwn9_ihcz"
"M140028","2500 Block Of 28th  Avenue","San Francisco","CA","94116","2014-02-26T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2017-02-25T00:00:00.000","4","Sunset/Parkside","
,  
(37.739828970651565, -122.48513956350824)","POINT (-122.48514 37.73983)","40","10","7","35","35","8","3","1","29491",,,"1",,,"40"
"M141827","0 Block Of Cole  Street","San Francisco","CA","94117","2014-08-15T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"1","Lone Mountain/USF","
,  
(37.77471192726186, -122.45126047498496)","POINT (-122.45126 37.77471)","24","7","11","18","16","5","11","15","29492",,,"1",,,"24"
"M193128","1100 Block Of Bush  Street","San Francisco","CA","94109","2019-12-04T00:00:00.000","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false",,"3","Nob Hill","
,  
(37.7892150140576, -122.41619440207148)","POINT (-122.41619 37.789215)","50","6","3","21","21","1","10","13","28858",,,"2",,,"50"
"M210246","1300 Block Of Mason  Street","San Francisco","CA","94133","2021-02-12T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","Nob Hill","
,  
(37.79607072285206, -122.41167469181538)","POINT (-122.411674 37.79607)","16","6","3","21","21","1","10","3","308",,,"1",,,"16"
"M131958","100 Block Of Duncan  Street","San Francisco","CA","94110","2013-10-07T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"8","Noe Valley","
,  
(37.74630896695827, -122.4234567256449)","POINT (-122.423454 37.746307)","84","9","5","22","22","7","5","2","28859",,,"1",,,"84"
"M200119","600 Block Of Mission  Street","San Francisco","CA","94105","2020-01-16T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"6","Financial District/South Beach","
,  
(37.78654993375325, -122.40164346341234)","POINT (-122.40164 37.78655)","32","1","10","8","6","2","9","12","28855","4",,"1",,,"32"
"M191367","1900 Block Of Page  Street","San Francisco","CA","94117","2019-06-19T00:00:00.000","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false",,"5","Haight Ashbury","
,  
(37.77020642560539, -122.4528909404215)","POINT (-122.45289 37.770206)","25","7","11","3","9","5","11","15","29492",,,"1",,"25","25"
"M160141","600 Block Of 28th  Avenue","San Francisco","CA","94121","2016-01-19T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2021-01-13T00:00:00.000","1","Outer Richmond","
,  
(37.777087792774964, -122.48773719837972)","POINT (-122.48774 37.77709)","8","8","4","29","26","6","2","11","55",,,"1",,,"8"
"M172235","400 Block Of 44th  Avenue","San Francisco","CA","94121","2017-09-01T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"1","Outer Richmond","
,  
(37.780438255033225, -122.50518046589197)","POINT (-122.50518 37.780437)","6","8","4","29","26","6","2","11","55",,,"1",,,"6"
"M151575","300 Block Of Serrano  Drive","San Francisco","CA","94132","2015-06-25T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.71906512305384, -122.48046768003915)","POINT (-122.48047 37.719067)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M191163","2700 Block Of Sutter  Street","San Francisco","CA","94115","2019-05-29T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false",,"2","Presidio Heights","
,  
(37.78452766489273, -122.44553928254415)","POINT (-122.44554 37.784527)","103","8","6","31","31","6","1","15","29490",,,"1",,,"103"
"M121814","300 Block Of S Van Ness  Avenue","San Francisco","CA","94103","2012-09-17T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission","
,  
(37.767605256966775, -122.41772380402155)","POINT (-122.417725 37.767605)","53","3","2","20","19","4","7","8","28853",,,"2",,"14","53"
"M181222","400 Block Of 35th  Avenue","San Francisco","CA","94121","2018-04-16T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2023-06-12T00:00:00.000","1","Outer Richmond","
,  
(37.78055893496742, -122.49552040436346)","POINT (-122.49552 37.78056)","8","8","4","29","26","6","2","11","55",,,"1",,,"8"
"M153486","0 Block Of Raymond  Avenue","San Francisco","CA","94134","2015-12-30T00:00:00.000","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false",,"10","Visitacion Valley","
,  
(37.712197791483206, -122.40425745552525)","POINT (-122.40426 37.712196)","75","9","9","40","39","7","8","9","309",,,"2",,,"75"
"M112085","800 Block Of Alabama  Street","San Francisco","CA","94110","2011-12-22T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission","
,  
(37.758284479530516, -122.4115021059644)","POINT (-122.4115 37.758286)","53","3","2","20","19","4","7","2","28859",,,"2",,,"53"
"M121203","2800 Block Of Clay  Street","San Francisco","CA","94115","2012-07-09T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false",,"2","Pacific Heights","
,  
(37.78997687523825, -122.43997077780615)","POINT (-122.43997 37.789978)","102","4","6","30","27","6","1","13","29490",,,"1",,,"102"
"M150313","1300 Block Of South Van Ness  Avenue","San Francisco","CA","94110","2015-02-23T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission","
,  
(37.751571938927405, -122.41618656584241)","POINT (-122.41618 37.75157)","53","3","2","20","19","4","7","2","28859",,,"2",,,"53"
"M151952","1500 Block Of 09th  Avenue","San Francisco","CA","94122","2015-07-30T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2018-07-29T00:00:00.000","7","Inner Sunset","
,  
(37.75937807775141, -122.46598518522912)","POINT (-122.46599 37.759377)","109","10","8","14","12","8","4","1","56",,,"1",,,"109"
"M121695","600 Block Of Fell  Street","San Francisco","CA","94102","2012-09-12T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Hayes Valley","
,  
(37.775214246609664, -122.42854495537236)","POINT (-122.42854 37.775215)","22","4","11","9","10","9","11","7","28852",,,"1",,,"22"
"M161791","200 Block Of Waller  Street","San Francisco","CA","94102","2016-05-24T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2021-07-19T00:00:00.000","5","Hayes Valley","
,  
(37.77148799371576, -122.42779183622028)","POINT (-122.427795 37.77149)","27","7","11","9","10","9","11","7","28852",,,"1",,,"27"
"M130314","1400 Block Of Pacific  Avenue","San Francisco","CA","94109","2013-02-15T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","Russian Hill","
,  
(37.79530811821772, -122.41952882513233)","POINT (-122.419525 37.795307)","16","6","3","32","32","1","10","5","28858",,,"1",,,"16"
"M210642","1800 Block Of Fell  Street","San Francisco","CA","94117","2021-05-10T00:00:00.000","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Lone Mountain/USF","
,  
(37.7726846872648, -122.44832020880368)","POINT (-122.44832 37.772686)","24","7","11","18","16","5","11","15","29492",,,"1",,,"24"
"M150213","400 Block Of Garces  Drive","San Francisco","CA","94132","2015-01-27T00:00:00.000","false","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.71626683675289, -122.4838850406662)","POINT (-122.48389 37.716267)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M170425","2600 Block Of Yorba  Street","San Francisco","CA","94116","2017-02-23T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false",,"4","Sunset/Parkside","
,  
(37.734730111770354, -122.49498584020986)","POINT (-122.49499 37.73473)","40","10","7","35","35","8","3","1","29491",,,"1",,,"40"
"M171468","1500 Block Of Filbert  Street","San Francisco","CA","94123","2017-06-05T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"2","Marina","
,  
(37.79938010310112, -122.42499204996297)","POINT (-122.424995 37.79938)","15","4","6","13","17","9","1","13","57",,,"1",,,"15"
"M151134","3300 Block Of Clay  Street","San Francisco","CA","94118","2015-05-07T00:00:00.000","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false",,"2","Presidio Heights","
,  
(37.78896395202157, -122.44799189481151)","POINT (-122.44799 37.788963)","10","8","6","31","31","6","1","13","54",,,"1",,,"10"
"M151414","300 Block Of Douglass  Street","San Francisco","CA","94114","2015-06-11T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2018-06-09T00:00:00.000","8","Twin Peaks","
,  
(37.758159165576664, -122.43909420115935)","POINT (-122.439095 37.75816)","115","3","5","38","38","4","5","2","28862",,,"1",,,"115"
"M152693","1700 Block Of Mcallister  Street","San Francisco","CA","94115","2015-10-02T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false",,"5","Western Addition","
,  
(37.777480028505316, -122.44085255763373)","POINT (-122.44085 37.77748)","97","7","11","39","41","5","11","15","29492",,,"1",,,"97"
"M120374","500 Block Of 05th  Avenue","San Francisco","CA","94118","2012-05-02T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2015-05-01T00:00:00.000","1","Inner Richmond","
,  
(37.77821067227364, -122.46300848327192)","POINT (-122.463005 37.77821)","5","8","4","11","11","6","2","11","54",,,"1",,,"5"
"M191621","200 Block Of Lily  Street","San Francisco","CA","94102","2019-07-17T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Hayes Valley","
,  
(37.77423426420829, -122.42499672779893)","POINT (-122.424995 37.774235)","26","4","11","9","10","9","11","7","28852",,,"1",,,"26"
